segmento,fecha,estrategia,cluster,n_agentes,mediana_margen_cop_kwh,media_margen_cop_kwh,puesto_del_dia
PEQUEÑO,2025-04-13,Integrado/regional regulado,2,12,-47.61,-165.28,2
PEQUEÑO,2025-04-13,Trader expuesto a bolsa (sin cobertura),0,3,102.2,100.19,1
PEQUEÑO,2025-04-14,Trader con sobrecobertura de contratos,4,6,-500,-389.49,4
PEQUEÑO,2025-04-14,Trader no regulado,1,9,-242.88,-261.42,3
PEQUEÑO,2025-04-14,Integrado/regional regulado,2,12,-52.75,-153.48,2
PEQUEÑO,2025-04-14,Trader expuesto a bolsa (sin cobertura),0,3,100.73,98.92,1
PEQUEÑO,2025-04-15,Trader con sobrecobertura de contratos,4,5,-500,-398.94,4
PEQUEÑO,2025-04-15,Trader no regulado,1,10,-240.37,-284.86,3
PEQUEÑO,2025-04-15,Integrado/regional regulado,2,12,-36.99,-140.56,2
PEQUEÑO,2025-04-15,Trader expuesto a bolsa (sin cobertura),0,3,90.99,89.29,1
PEQUEÑO,2025-04-16,Trader con sobrecobertura de contratos,4,4,-391.39,-355.57,4
PEQUEÑO,2025-04-16,Trader no regulado,1,9,-245.37,-277.04,3
PEQUEÑO,2025-04-16,Integrado/regional regulado,2,12,-54.55,-144.84,2
PEQUEÑO,2025-04-16,Trader expuesto a bolsa (sin cobertura),0,3,92.01,90.38,1
PEQUEÑO,2025-04-17,Trader con sobrecobertura de contratos,4,6,-500,-413.25,4
PEQUEÑO,2025-04-17,Trader no regulado,1,9,-241.71,-311.29,3
PEQUEÑO,2025-04-17,Integrado/regional regulado,2,12,-42.03,-198.83,2
PEQUEÑO,2025-04-17,Trader expuesto a bolsa (sin cobertura),0,4,99.94,98.22,1
PEQUEÑO,2025-04-18,Trader con sobrecobertura de contratos,4,5,-500,-406.13,4
PEQUEÑO,2025-04-18,Trader no regulado,1,9,-500,-368.46,3
PEQUEÑO,2025-04-18,Integrado/regional regulado,2,11,-45.23,-177.1,2
PEQUEÑO,2025-04-18,Trader expuesto a bolsa (sin cobertura),0,4,99.81,98.1,1
PEQUEÑO,2025-04-19,Trader con sobrecobertura de contratos,4,5,-500,-397.45,4
PEQUEÑO,2025-04-19,Trader no regulado,1,9,-237.47,-311.28,3
PEQUEÑO,2025-04-19,Integrado/regional regulado,2,12,-31.22,-189.03,2
PEQUEÑO,2025-04-19,Trader expuesto a bolsa (sin cobertura),0,3,98.04,96.23,1
PEQUEÑO,2025-04-20,Trader con sobrecobertura de contratos,4,5,-500,-406.31,4
PEQUEÑO,2025-04-20,Trader no regulado,1,9,-251.43,-294.14,3
PEQUEÑO,2025-04-20,Integrado/regional regulado,2,12,-47.99,-190.25,2
PEQUEÑO,2025-04-20,Trader expuesto a bolsa (sin cobertura),0,3,98.18,96.23,1
PEQUEÑO,2025-04-21,Trader con sobrecobertura de contratos,4,4,-289.31,-330.46,4
PEQUEÑO,2025-04-21,Trader no regulado,1,10,-231.6,-285.08,3
PEQUEÑO,2025-04-21,Integrado/regional regulado,2,12,-41.66,-151.48,2
PEQUEÑO,2025-04-21,Trader expuesto a bolsa (sin cobertura),0,4,101.51,100.13,1
PEQUEÑO,2025-04-22,Trader con sobrecobertura de contratos,4,5,-500,-372.6,4
PEQUEÑO,2025-04-22,Trader no regulado,1,9,-73.51,-202.99,3
PEQUEÑO,2025-04-22,Integrado/regional regulado,2,12,-45.73,-134.1,2
PEQUEÑO,2025-04-22,Trader expuesto a bolsa (sin cobertura),0,4,74.96,73.86,1
PEQUEÑO,2025-04-23,Trader con sobrecobertura de contratos,4,4,-186.16,-304.49,4
PEQUEÑO,2025-04-23,Trader no regulado,1,9,-86.01,-205.49,3
PEQUEÑO,2025-04-23,Integrado/regional regulado,2,12,-44.42,-132.68,2
PEQUEÑO,2025-04-23,Trader expuesto a bolsa (sin cobertura),0,3,65.3,64.05,1
PEQUEÑO,2025-04-24,Trader con sobrecobertura de contratos,4,4,-372.51,-351.11,4
PEQUEÑO,2025-04-24,Trader no regulado,1,9,-65.8,-201.34,3
PEQUEÑO,2025-04-24,Integrado/regional regulado,2,12,-63.76,-153.06,2
PEQUEÑO,2025-04-24,Trader expuesto a bolsa (sin cobertura),0,3,67.94,66.33,1
PEQUEÑO,2025-04-25,Trader con sobrecobertura de contratos,4,4,-225.38,-314.14,3
PEQUEÑO,2025-04-25,Trader no regulado,1,9,-235.8,-248.8,4
PEQUEÑO,2025-04-25,Integrado/regional regulado,2,12,-36.54,-135.27,2
PEQUEÑO,2025-04-25,Trader expuesto a bolsa (sin cobertura),0,4,98.54,96.56,1
PEQUEÑO,2025-04-26,Trader con sobrecobertura de contratos,4,6,-500,-398.7,4
PEQUEÑO,2025-04-26,Trader no regulado,1,9,-239.43,-263.66,3
PEQUEÑO,2025-04-26,Integrado/regional regulado,2,12,-36.17,-135.18,2
PEQUEÑO,2025-04-26,Trader expuesto a bolsa (sin cobertura),0,3,102.08,100.2,1
PEQUEÑO,2025-04-27,Trader con sobrecobertura de contratos,4,5,-500,-406.39,4
PEQUEÑO,2025-04-27,Trader no regulado,1,9,-407.15,-307.88,3
PEQUEÑO,2025-04-27,Integrado/regional regulado,2,12,-91.08,-183.46,2
PEQUEÑO,2025-04-27,Trader expuesto a bolsa (sin cobertura),0,3,102.03,100.0,1
PEQUEÑO,2025-04-28,Trader con sobrecobertura de contratos,4,4,-320.0,-337.82,4
PEQUEÑO,2025-04-28,Trader no regulado,1,9,-232.83,-258.54,3
PEQUEÑO,2025-04-28,Integrado/regional regulado,2,12,-65.87,-147.09,2
PEQUEÑO,2025-04-28,Trader expuesto a bolsa (sin cobertura),0,3,102.8,100.95,1
PEQUEÑO,2025-04-29,Trader con sobrecobertura de contratos,4,4,-309.96,-335.29,4
PEQUEÑO,2025-04-29,Trader no regulado,1,10,-238.14,-274.09,3
PEQUEÑO,2025-04-29,Integrado/regional regulado,2,12,-40.48,-135.97,2
PEQUEÑO,2025-04-29,Trader expuesto a bolsa (sin cobertura),0,3,103.43,101.54,1
PEQUEÑO,2025-04-30,Trader con sobrecobertura de contratos,4,4,-308.58,-334.93,4
PEQUEÑO,2025-04-30,Trader no regulado,1,10,-238.53,-281.31,3
PEQUEÑO,2025-04-30,Integrado/regional regulado,2,12,-72.06,-142.28,2
PEQUEÑO,2025-04-30,Trader expuesto a bolsa (sin cobertura),0,3,104.02,102.23,1
PEQUEÑO,2025-05-01,Trader con sobrecobertura de contratos,4,5,-500,-391.22,4
PEQUEÑO,2025-05-01,Trader no regulado,1,9,-222.0,-269.42,3
PEQUEÑO,2025-05-01,Integrado/regional regulado,2,12,-37.38,-154.65,2
PEQUEÑO,2025-05-01,Trader expuesto a bolsa (sin cobertura),0,3,104.32,101.97,1
PEQUEÑO,2025-05-02,Trader con sobrecobertura de contratos,4,6,-500,-365.98,4
PEQUEÑO,2025-05-02,Trader no regulado,1,9,-214.66,-257.26,3
PEQUEÑO,2025-05-02,Integrado/regional regulado,2,12,-31.0,-146.71,2
PEQUEÑO,2025-05-02,Trader expuesto a bolsa (sin cobertura),0,4,103.53,101.5,1
PEQUEÑO,2025-05-03,Trader con sobrecobertura de contratos,4,5,-500,-353.14,4
PEQUEÑO,2025-05-03,Trader no regulado,1,9,-238.51,-268.53,3
PEQUEÑO,2025-05-03,Integrado/regional regulado,2,12,-54.08,-145.23,2
PEQUEÑO,2025-05-03,Trader expuesto a bolsa (sin cobertura),0,3,103.9,102.02,1
PEQUEÑO,2025-05-04,Trader con sobrecobertura de contratos,4,4,-401.37,-357.52,4
PEQUEÑO,2025-05-04,Trader no regulado,1,10,-339.31,-327.79,3
PEQUEÑO,2025-05-04,Integrado/regional regulado,2,12,-51.36,-185.77,2
PEQUEÑO,2025-05-04,Trader expuesto a bolsa (sin cobertura),0,3,106.08,104.02,1
PEQUEÑO,2025-05-05,Trader con sobrecobertura de contratos,4,4,-277.56,-326.65,4
PEQUEÑO,2025-05-05,Trader no regulado,1,9,-250.1,-264.73,3
PEQUEÑO,2025-05-05,Integrado/regional regulado,2,12,-62.45,-153.83,2
PEQUEÑO,2025-05-05,Trader expuesto a bolsa (sin cobertura),0,3,104.14,102.29,1
PEQUEÑO,2025-05-06,Trader con sobrecobertura de contratos,4,5,-500,-351.07,4
PEQUEÑO,2025-05-06,Trader no regulado,1,9,-265.93,-266.2,3
PEQUEÑO,2025-05-06,Integrado/regional regulado,2,12,-58.61,-144.28,2
PEQUEÑO,2025-05-06,Trader expuesto a bolsa (sin cobertura),0,3,69.17,67.81,1
PEQUEÑO,2025-05-07,Trader con sobrecobertura de contratos,4,4,-264.38,-323.33,3
PEQUEÑO,2025-05-07,Trader no regulado,1,10,-268.07,-287.5,4
PEQUEÑO,2025-05-07,Trader expuesto a bolsa (sin cobertura),0,4,101.56,-50.14,1
PEQUEÑO,2025-05-07,Integrado/regional regulado,2,11,-35.3,-99.57,2
PEQUEÑO,2025-05-08,Trader con sobrecobertura de contratos,4,5,-500,-360.31,4
PEQUEÑO,2025-05-08,Trader no regulado,1,10,-274.33,-286.25,3
PEQUEÑO,2025-05-08,Integrado/regional regulado,2,12,-55.31,-133.43,2
PEQUEÑO,2025-05-08,Trader expuesto a bolsa (sin cobertura),0,3,104.1,101.89,1
PEQUEÑO,2025-05-09,Trader con sobrecobertura de contratos,4,4,-306.66,-333.82,4
PEQUEÑO,2025-05-09,Trader no regulado,1,10,-276.09,-287.34,3
PEQUEÑO,2025-05-09,Integrado/regional regulado,2,12,-41.55,-137.28,2
PEQUEÑO,2025-05-09,Trader expuesto a bolsa (sin cobertura),0,3,105.17,102.41,1
PEQUEÑO,2025-05-10,Trader con sobrecobertura de contratos,4,5,-500,-328.51,4
PEQUEÑO,2025-05-10,Trader no regulado,1,9,-288.27,-267.24,3
PEQUEÑO,2025-05-10,Integrado/regional regulado,2,12,-41.07,-138.88,2
PEQUEÑO,2025-05-10,Trader expuesto a bolsa (sin cobertura),0,3,105.74,103.84,1
PEQUEÑO,2025-05-11,Trader con sobrecobertura de contratos,4,5,-500,-389.9,4
PEQUEÑO,2025-05-11,Trader no regulado,1,9,-398.54,-333.02,3
PEQUEÑO,2025-05-11,Integrado/regional regulado,2,12,-53.52,-184.47,2
PEQUEÑO,2025-05-11,Trader expuesto a bolsa (sin cobertura),0,3,102.9,100.89,1
PEQUEÑO,2025-05-12,Trader con sobrecobertura de contratos,4,4,-245.26,-318.64,4
PEQUEÑO,2025-05-12,Trader no regulado,1,10,-120.74,-253.57,3
PEQUEÑO,2025-05-12,Integrado/regional regulado,2,12,-59.77,-155.71,2
PEQUEÑO,2025-05-12,Trader expuesto a bolsa (sin cobertura),0,3,69.16,67.82,1
PEQUEÑO,2025-05-13,Trader con sobrecobertura de contratos,4,5,-500,-344.16,4
PEQUEÑO,2025-05-13,Trader no regulado,1,9,-296.3,-271.74,3
PEQUEÑO,2025-05-13,Integrado/regional regulado,2,11,-63.36,-157.23,2
PEQUEÑO,2025-05-13,Trader expuesto a bolsa (sin cobertura),0,3,48.72,47.67,1
PEQUEÑO,2025-05-14,Trader con sobrecobertura de contratos,4,4,-280.41,-327.49,3
PEQUEÑO,2025-05-14,Trader no regulado,1,10,-300.6,-299.11,4
PEQUEÑO,2025-05-14,Integrado/regional regulado,2,11,-54.23,-149.17,2
PEQUEÑO,2025-05-14,Trader expuesto a bolsa (sin cobertura),0,3,61.73,60.55,1
PEQUEÑO,2025-05-15,Trader con sobrecobertura de contratos,4,5,-500,-343.2,4
PEQUEÑO,2025-05-15,Trader no regulado,1,9,-80.27,-208.24,3
PEQUEÑO,2025-05-15,Integrado/regional regulado,2,11,-49.44,-161.67,2
PEQUEÑO,2025-05-15,Trader expuesto a bolsa (sin cobertura),0,3,93.67,91.64,1
PEQUEÑO,2025-05-16,Trader con sobrecobertura de contratos,4,4,-251.88,-320.1,4
PEQUEÑO,2025-05-16,Trader no regulado,1,9,-95.22,-207.52,2
PEQUEÑO,2025-05-16,Integrado/regional regulado,2,11,-107.81,-168.19,3
PEQUEÑO,2025-05-16,Trader expuesto a bolsa (sin cobertura),0,3,102.03,99.35,1
PEQUEÑO,2025-05-17,Trader con sobrecobertura de contratos,4,4,-500,-381.99,4
PEQUEÑO,2025-05-17,Trader no regulado,1,10,-105.62,-242.96,3
PEQUEÑO,2025-05-17,Integrado/regional regulado,2,12,-75.28,-153.81,2
PEQUEÑO,2025-05-17,Trader expuesto a bolsa (sin cobertura),0,3,100.81,98.99,1
PEQUEÑO,2025-05-18,Trader con sobrecobertura de contratos,4,6,-500,-421.44,4
PEQUEÑO,2025-05-18,Trader no regulado,1,9,-259.74,-263.27,3
PEQUEÑO,2025-05-18,Integrado/regional regulado,2,12,-114.09,-195.19,2
PEQUEÑO,2025-05-18,Trader expuesto a bolsa (sin cobertura),0,3,104.5,102.48,1
PEQUEÑO,2025-05-19,Trader con sobrecobertura de contratos,4,5,-500,-377.49,4
PEQUEÑO,2025-05-19,Trader no regulado,1,9,-85.42,-214.91,3
PEQUEÑO,2025-05-19,Integrado/regional regulado,2,12,-62.69,-159.22,2
PEQUEÑO,2025-05-19,Trader expuesto a bolsa (sin cobertura),0,3,91.57,89.91,1
PEQUEÑO,2025-05-20,Trader con sobrecobertura de contratos,4,5,-500,-383.58,4
PEQUEÑO,2025-05-20,Trader no regulado,1,9,-92.35,-219.85,3
PEQUEÑO,2025-05-20,Integrado/regional regulado,2,12,-53.52,-150.34,2
PEQUEÑO,2025-05-20,Trader expuesto a bolsa (sin cobertura),0,3,56.96,55.78,1
PEQUEÑO,2025-05-21,Trader con sobrecobertura de contratos,4,4,-187.62,-304.32,3
PEQUEÑO,2025-05-21,Trader no regulado,1,10,-484.41,-331.79,4
PEQUEÑO,2025-05-21,Integrado/regional regulado,2,12,-37.0,-141.71,2
PEQUEÑO,2025-05-21,Trader expuesto a bolsa (sin cobertura),0,3,56.99,55.87,1
PEQUEÑO,2025-05-22,Trader con sobrecobertura de contratos,4,5,-500,-368.24,4
PEQUEÑO,2025-05-22,Trader no regulado,1,9,-295.42,-263.96,3
PEQUEÑO,2025-05-22,Integrado/regional regulado,2,12,-46.67,-152.66,2
PEQUEÑO,2025-05-22,Trader expuesto a bolsa (sin cobertura),0,3,67.35,65.78,1
PEQUEÑO,2025-05-23,Trader con sobrecobertura de contratos,4,6,-500,-405.4,4
PEQUEÑO,2025-05-23,Trader no regulado,1,9,-79.06,-215.42,3
PEQUEÑO,2025-05-23,Integrado/regional regulado,2,12,-43.58,-148.34,2
PEQUEÑO,2025-05-23,Trader expuesto a bolsa (sin cobertura),0,3,54.25,52.59,1
PEQUEÑO,2025-05-24,Trader con sobrecobertura de contratos,4,6,-500,-395.11,4
PEQUEÑO,2025-05-24,Trader no regulado,1,9,-308.88,-264.29,3
PEQUEÑO,2025-05-24,Integrado/regional regulado,2,12,-40.26,-146.55,2
PEQUEÑO,2025-05-24,Trader expuesto a bolsa (sin cobertura),0,3,102.72,100.87,1
PEQUEÑO,2025-05-25,Trader con sobrecobertura de contratos,4,6,-500,-421.41,4
PEQUEÑO,2025-05-25,Trader no regulado,1,9,-441.86,-327.5,3
PEQUEÑO,2025-05-25,Integrado/regional regulado,2,11,-68.56,-157.47,2
PEQUEÑO,2025-05-25,Trader expuesto a bolsa (sin cobertura),0,4,103.09,101.59,1
PEQUEÑO,2025-05-26,Trader con sobrecobertura de contratos,4,6,-500,-407.31,4
PEQUEÑO,2025-05-26,Trader no regulado,1,9,-285.13,-256.48,3
PEQUEÑO,2025-05-26,Integrado/regional regulado,2,12,-49.06,-156.39,2
PEQUEÑO,2025-05-26,Trader expuesto a bolsa (sin cobertura),0,4,102.2,100.84,1
PEQUEÑO,2025-05-27,Trader con sobrecobertura de contratos,4,5,-500,-382.35,4
PEQUEÑO,2025-05-27,Trader no regulado,1,9,-111.85,-220.96,3
PEQUEÑO,2025-05-27,Integrado/regional regulado,2,12,-41.23,-143.52,2
PEQUEÑO,2025-05-27,Trader expuesto a bolsa (sin cobertura),0,3,92.62,90.92,1
PEQUEÑO,2025-05-28,Trader con sobrecobertura de contratos,4,6,-500,-389.47,4
PEQUEÑO,2025-05-28,Trader no regulado,1,9,-283.59,-272.05,3
PEQUEÑO,2025-05-28,Integrado/regional regulado,2,11,-41.59,-113.51,2
PEQUEÑO,2025-05-28,Trader expuesto a bolsa (sin cobertura),0,3,93.21,91.59,1
PEQUEÑO,2025-05-29,Trader con sobrecobertura de contratos,4,5,-500,-380.42,4
PEQUEÑO,2025-05-29,Trader no regulado,1,9,-294.64,-264.63,3
PEQUEÑO,2025-05-29,Integrado/regional regulado,2,12,-58.29,-167.38,2
PEQUEÑO,2025-05-29,Trader expuesto a bolsa (sin cobertura),0,3,69.33,67.73,1
PEQUEÑO,2025-05-30,Trader con sobrecobertura de contratos,4,5,-500,-363.83,4
PEQUEÑO,2025-05-30,Trader no regulado,1,9,-288.53,-266.16,3
PEQUEÑO,2025-05-30,Integrado/regional regulado,2,12,-54.94,-152.19,2
PEQUEÑO,2025-05-30,Trader expuesto a bolsa (sin cobertura),0,3,102.92,100.22,1
PEQUEÑO,2025-05-31,Trader con sobrecobertura de contratos,4,4,-411.09,-359.93,4
PEQUEÑO,2025-05-31,Trader no regulado,1,9,-93.54,-230.34,3
PEQUEÑO,2025-05-31,Integrado/regional regulado,2,12,-68.13,-155.92,2
PEQUEÑO,2025-05-31,Trader expuesto a bolsa (sin cobertura),0,3,104.19,102.31,1
PEQUEÑO,2025-06-01,Trader con sobrecobertura de contratos,4,5,-500,-405.52,4
PEQUEÑO,2025-06-01,Trader no regulado,1,9,-499.72,-365.16,3
PEQUEÑO,2025-06-01,Integrado/regional regulado,2,11,-66.08,-169.4,2
PEQUEÑO,2025-06-01,Trader expuesto a bolsa (sin cobertura),0,3,103.98,101.97,1
PEQUEÑO,2025-06-02,Trader con sobrecobertura de contratos,4,4,-500,-381.91,4
PEQUEÑO,2025-06-02,Trader no regulado,1,9,-461.37,-309.83,3
PEQUEÑO,2025-06-02,Integrado/regional regulado,2,12,-87.77,-178.25,2
PEQUEÑO,2025-06-02,Trader expuesto a bolsa (sin cobertura),0,3,103.4,101.09,1
PEQUEÑO,2025-06-03,Trader con sobrecobertura de contratos,4,5,-500,-346.32,4
PEQUEÑO,2025-06-03,Trader no regulado,1,10,-306.81,-293.7,3
PEQUEÑO,2025-06-03,Integrado/regional regulado,2,12,-59.39,-155.93,2
PEQUEÑO,2025-06-03,Trader expuesto a bolsa (sin cobertura),0,4,103.49,102.1,1
PEQUEÑO,2025-06-04,Trader con sobrecobertura de contratos,4,6,-500,-374.6,4
PEQUEÑO,2025-06-04,Trader no regulado,1,9,-306.96,-271.09,3
PEQUEÑO,2025-06-04,Integrado/regional regulado,2,12,-48.53,-137.48,2
PEQUEÑO,2025-06-04,Trader expuesto a bolsa (sin cobertura),0,3,104.41,102.65,1
PEQUEÑO,2025-06-05,Trader con sobrecobertura de contratos,4,4,-274.76,-325.59,4
PEQUEÑO,2025-06-05,Trader no regulado,1,10,-73.75,-243.95,3
PEQUEÑO,2025-06-05,Integrado/regional regulado,2,12,-38.89,-134.64,2
PEQUEÑO,2025-06-05,Trader expuesto a bolsa (sin cobertura),0,3,100.77,98.64,1
PEQUEÑO,2025-06-06,Trader con sobrecobertura de contratos,4,4,-331.43,-339.82,4
PEQUEÑO,2025-06-06,Trader no regulado,1,10,-308.66,-290.08,3
PEQUEÑO,2025-06-06,Integrado/regional regulado,2,12,-46.65,-146.22,2
PEQUEÑO,2025-06-06,Trader expuesto a bolsa (sin cobertura),0,3,104.45,101.73,1
PEQUEÑO,2025-06-07,Trader con sobrecobertura de contratos,4,5,-500,-385.03,4
PEQUEÑO,2025-06-07,Trader no regulado,1,9,-323.77,-275.19,3
PEQUEÑO,2025-06-07,Integrado/regional regulado,2,12,-56.46,-143.85,2
PEQUEÑO,2025-06-07,Trader expuesto a bolsa (sin cobertura),0,3,105.53,103.65,1
PEQUEÑO,2025-06-08,Trader con sobrecobertura de contratos,4,5,-500,-405.45,4
PEQUEÑO,2025-06-08,Trader no regulado,1,9,-446.59,-338.4,3
PEQUEÑO,2025-06-08,Integrado/regional regulado,2,12,-31.78,-163.68,2
PEQUEÑO,2025-06-08,Trader expuesto a bolsa (sin cobertura),0,3,103.3,101.31,1
PEQUEÑO,2025-06-09,Trader con sobrecobertura de contratos,4,4,-351.71,-344.89,4
PEQUEÑO,2025-06-09,Trader no regulado,1,9,-298.7,-269.72,3
PEQUEÑO,2025-06-09,Integrado/regional regulado,2,12,-50.1,-143.72,2
PEQUEÑO,2025-06-09,Trader expuesto a bolsa (sin cobertura),0,3,98.28,96.53,1
PEQUEÑO,2025-06-10,Trader con sobrecobertura de contratos,4,6,-500,-394.04,4
PEQUEÑO,2025-06-10,Trader no regulado,1,9,-304.19,-266.95,3
PEQUEÑO,2025-06-10,Integrado/regional regulado,2,12,-53.8,-133.94,2
PEQUEÑO,2025-06-10,Trader expuesto a bolsa (sin cobertura),0,3,103.45,101.59,1
PEQUEÑO,2025-06-11,Trader con sobrecobertura de contratos,4,5,-500,-365.83,4
PEQUEÑO,2025-06-11,Trader no regulado,1,9,-299.47,-266.64,3
PEQUEÑO,2025-06-11,Integrado/regional regulado,2,12,-57.7,-135.52,2
PEQUEÑO,2025-06-11,Trader expuesto a bolsa (sin cobertura),0,3,103.92,102.15,1
PEQUEÑO,2025-06-12,Trader con sobrecobertura de contratos,4,5,-500,-371.29,4
PEQUEÑO,2025-06-12,Trader no regulado,1,9,-312.66,-260.16,3
PEQUEÑO,2025-06-12,Integrado/regional regulado,2,12,-58.95,-132.1,2
PEQUEÑO,2025-06-12,Trader expuesto a bolsa (sin cobertura),0,3,101.71,99.55,1
PEQUEÑO,2025-06-13,Trader con sobrecobertura de contratos,4,5,-500,-364.95,4
PEQUEÑO,2025-06-13,Trader no regulado,1,9,-302.38,-261.48,3
PEQUEÑO,2025-06-13,Integrado/regional regulado,2,12,-44.23,-126.91,2
PEQUEÑO,2025-06-13,Trader expuesto a bolsa (sin cobertura),0,3,103.18,100.48,1
PEQUEÑO,2025-06-14,Trader con sobrecobertura de contratos,4,5,-500,-405.62,4
PEQUEÑO,2025-06-14,Trader no regulado,1,9,-326.45,-280.41,3
PEQUEÑO,2025-06-14,Integrado/regional regulado,2,12,-41.96,-136.97,2
PEQUEÑO,2025-06-14,Trader expuesto a bolsa (sin cobertura),0,3,100.97,99.14,1
PEQUEÑO,2025-06-15,Trader con sobrecobertura de contratos,4,5,-500,-405.63,4
PEQUEÑO,2025-06-15,Trader no regulado,1,9,-443.73,-339.39,3
PEQUEÑO,2025-06-15,Integrado/regional regulado,2,12,-77.08,-178.41,2
PEQUEÑO,2025-06-15,Trader expuesto a bolsa (sin cobertura),0,3,100.98,99.01,1
PEQUEÑO,2025-06-16,Trader con sobrecobertura de contratos,4,5,-500,-378.19,4
PEQUEÑO,2025-06-16,Trader no regulado,1,9,-300.13,-261.17,3
PEQUEÑO,2025-06-16,Integrado/regional regulado,2,12,-58.14,-154.13,2
PEQUEÑO,2025-06-16,Trader expuesto a bolsa (sin cobertura),0,3,101.89,100.08,1
PEQUEÑO,2025-06-17,Trader con sobrecobertura de contratos,4,5,-500,-367.27,4
PEQUEÑO,2025-06-17,Trader no regulado,1,10,-151.73,-238.45,3
PEQUEÑO,2025-06-17,Integrado/regional regulado,2,12,-59.05,-146.8,2
PEQUEÑO,2025-06-17,Trader expuesto a bolsa (sin cobertura),0,3,105.69,103.81,1
PEQUEÑO,2025-06-18,Trader con sobrecobertura de contratos,4,4,-313.98,-335.42,4
PEQUEÑO,2025-06-18,Trader no regulado,1,10,-6.7,-224.02,2
PEQUEÑO,2025-06-18,Integrado/regional regulado,2,12,-52.27,-137.83,3
PEQUEÑO,2025-06-18,Trader expuesto a bolsa (sin cobertura),0,3,105.69,103.9,1
PEQUEÑO,2025-06-19,Trader con sobrecobertura de contratos,4,5,-500,-374.6,4
PEQUEÑO,2025-06-19,Trader no regulado,1,10,-46.65,-233.87,3
PEQUEÑO,2025-06-19,Integrado/regional regulado,2,12,-43.75,-139.65,2
PEQUEÑO,2025-06-19,Trader expuesto a bolsa (sin cobertura),0,3,104.16,101.97,1
PEQUEÑO,2025-06-20,Trader con sobrecobertura de contratos,4,5,-500,-359.09,4
PEQUEÑO,2025-06-20,Trader no regulado,1,10,-117.58,-247.83,3
PEQUEÑO,2025-06-20,Integrado/regional regulado,2,12,-44.08,-139.19,2
PEQUEÑO,2025-06-20,Trader expuesto a bolsa (sin cobertura),0,3,105.31,102.57,1
PEQUEÑO,2025-06-21,Trader con sobrecobertura de contratos,4,5,-500,-382.86,4
PEQUEÑO,2025-06-21,Trader no regulado,1,10,-81.05,-240.55,3
PEQUEÑO,2025-06-21,Integrado/regional regulado,2,12,-52.73,-143.89,2
PEQUEÑO,2025-06-21,Trader expuesto a bolsa (sin cobertura),0,3,105.52,103.63,1
PEQUEÑO,2025-06-22,Trader con sobrecobertura de contratos,4,5,-500,-405.59,4
PEQUEÑO,2025-06-22,Trader no regulado,1,10,-453.36,-342.31,3
PEQUEÑO,2025-06-22,Integrado/regional regulado,2,11,-89.48,-157.95,2
PEQUEÑO,2025-06-22,Trader expuesto a bolsa (sin cobertura),0,3,105.26,103.23,1
PEQUEÑO,2025-06-23,Trader con sobrecobertura de contratos,4,6,-500,-414.51,4
PEQUEÑO,2025-06-23,Trader no regulado,1,9,-387.02,-304.41,3
PEQUEÑO,2025-06-23,Integrado/regional regulado,2,12,-58.73,-159.14,2
PEQUEÑO,2025-06-23,Trader expuesto a bolsa (sin cobertura),0,4,102.75,101.02,1
PEQUEÑO,2025-06-24,Trader con sobrecobertura de contratos,4,5,-500,-366.03,4
PEQUEÑO,2025-06-24,Trader no regulado,1,9,-302.76,-260.48,3
PEQUEÑO,2025-06-24,Integrado/regional regulado,2,12,-50.13,-154.33,2
PEQUEÑO,2025-06-24,Trader expuesto a bolsa (sin cobertura),0,3,95.09,93.36,1
PEQUEÑO,2025-06-25,Trader con sobrecobertura de contratos,4,4,-192.61,-305.3,3
PEQUEÑO,2025-06-25,Trader no regulado,1,10,-307.85,-283.68,4
PEQUEÑO,2025-06-25,Integrado/regional regulado,2,12,-46.89,-136.32,2
PEQUEÑO,2025-06-25,Trader expuesto a bolsa (sin cobertura),0,3,70.83,69.53,1
PEQUEÑO,2025-06-26,Trader con sobrecobertura de contratos,4,4,-235.87,-316.13,3
PEQUEÑO,2025-06-26,Trader no regulado,1,10,-296.39,-276.77,4
PEQUEÑO,2025-06-26,Integrado/regional regulado,2,12,-39.16,-137.78,2
PEQUEÑO,2025-06-26,Trader expuesto a bolsa (sin cobertura),0,3,68.81,67.22,1
PEQUEÑO,2025-06-27,Trader con sobrecobertura de contratos,4,4,-105.87,-283.49,3
PEQUEÑO,2025-06-27,Trader no regulado,1,10,-291.04,-263.58,4
PEQUEÑO,2025-06-27,Integrado/regional regulado,2,12,-39.48,-137.07,2
PEQUEÑO,2025-06-27,Trader expuesto a bolsa (sin cobertura),0,3,90.17,87.76,1
PEQUEÑO,2025-06-28,Trader con sobrecobertura de contratos,4,5,-500,-333.14,4
PEQUEÑO,2025-06-28,Trader no regulado,1,10,-311.3,-291.18,3
PEQUEÑO,2025-06-28,Integrado/regional regulado,2,12,-56.82,-147.92,2
PEQUEÑO,2025-06-28,Trader expuesto a bolsa (sin cobertura),0,3,104.9,103.02,1
PEQUEÑO,2025-06-29,Trader con sobrecobertura de contratos,4,5,-500,-335.88,4
PEQUEÑO,2025-06-29,Trader no regulado,1,10,-419.19,-332.99,3
PEQUEÑO,2025-06-29,Integrado/regional regulado,2,11,-82.36,-166.24,2
PEQUEÑO,2025-06-29,Trader expuesto a bolsa (sin cobertura),0,3,106.64,104.58,1
